stop_date,stop_time,county_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop
2015-01-10,13:57,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-10,14:03,,M,1991.0,24.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-10,14:32,,,,,,,,False,,,,,False
2015-01-10,15:43,,M,1951.0,64.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-10,19:55,,F,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-10,20:42,,M,1977.0,38.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-10,21:23,,M,1971.0,44.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-10,22:56,,M,1978.0,37.0,White,Motorist Assist/Courtesy,Other,False,,Citation,False,0-15 Min,False
2015-01-10,23:18,,F,1965.0,50.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-10,23:20,,M,1990.0,25.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-11,00:03,,M,1985.0,30.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,00:44,,F,1988.0,27.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-11,03:49,,M,1992.0,23.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,07:43,,M,1970.0,45.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-11,08:17,,M,1972.0,43.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,08:24,,M,1981.0,34.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-11,08:45,,F,1970.0,45.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-11,09:25,,F,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-11,09:40,,M,1943.0,72.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,16-30 Min,False
2015-01-11,10:37,,M,1974.0,41.0,Black,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-11,11:49,,M,1980.0,35.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-01-11,13:02,,M,1992.0,23.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-11,13:24,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,13:34,,M,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,14:11,,M,1972.0,43.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,14:42,,M,1983.0,32.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-11,15:04,,M,1991.0,24.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-01-11,15:18,,M,1979.0,36.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,15:39,,M,1979.0,36.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-11,16:24,,F,1951.0,64.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-11,20:08,,M,1987.0,28.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-01-11,20:55,,F,1978.0,37.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-11,22:27,,M,1995.0,20.0,White,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-01-12,00:32,,,,,,,,False,,,,,False
2015-01-12,01:52,,M,1989.0,26.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-12,08:37,,,,,,,,False,,,,,False
2015-01-12,09:18,,F,1987.0,28.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-12,09:53,,F,1967.0,48.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-12,09:54,,F,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-12,10:19,,M,1971.0,44.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-12,10:25,,M,1977.0,38.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-12,10:48,,M,1987.0,28.0,White,Other Traffic Violation,Moving violation,True,Reasonable Suspicion,Citation,False,16-30 Min,False
2015-01-12,10:55,,M,1978.0,37.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-12,12:22,,M,1996.0,19.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-12,15:29,,M,1987.0,28.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-12,20:50,,F,1994.0,21.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-12,22:38,,M,1949.0,66.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-12,23:41,,F,1963.0,52.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-12,23:46,,M,1978.0,37.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-01-13,00:14,,M,1989.0,26.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-13,00:23,,M,1991.0,24.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-13,01:54,,F,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,02:35,,M,1972.0,43.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,02:40,,,,,,,,False,,,,,False
2015-01-13,02:51,,F,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,06:18,,F,1958.0,57.0,White,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-01-13,08:49,,M,1987.0,28.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,08:51,,M,1993.0,22.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,09:47,,,,,,,,False,,,,,False
2015-01-13,09:49,,M,1991.0,24.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-13,10:38,,F,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,10:52,,M,1983.0,32.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,11:00,,M,1990.0,25.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-13,11:14,,F,1950.0,65.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,11:54,,,,,,,,False,,,,,False
2015-01-13,12:53,,M,1991.0,24.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-13,13:31,,M,1994.0,21.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-01-13,13:37,,F,1989.0,26.0,Hispanic,Speeding,Speeding,True,Inventory,Citation,False,16-30 Min,False
2015-01-13,14:20,,M,1982.0,33.0,White,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-01-13,16:12,,M,1987.0,28.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,17:47,,M,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,18:12,,M,1991.0,24.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,18:17,,M,1985.0,30.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-13,19:24,,M,1984.0,31.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-13,20:33,,M,1976.0,39.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,22:44,,F,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-13,22:53,,M,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,00:35,,M,1987.0,28.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,00:44,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,01:09,,F,1977.0,38.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-14,03:05,,M,1968.0,47.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,08:15,,F,1962.0,53.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,09:14,,M,1995.0,20.0,White,Speeding,Speeding,True,Probable Cause,Citation,False,16-30 Min,True
2015-01-14,10:02,,M,1981.0,34.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-14,11:27,,,,,,,,False,,,,,False
2015-01-14,12:42,,F,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,13:43,,F,1984.0,31.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-14,14:00,,M,1988.0,27.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-01-14,15:22,,M,1963.0,52.0,White,Call for Service,Other,False,,No Action,False,16-30 Min,False
2015-01-14,16:05,,M,1993.0,22.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,16:10,,M,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,16:15,,M,1948.0,67.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,16:28,,M,1992.0,23.0,White,Motorist Assist/Courtesy,Other,False,,No Action,False,16-30 Min,False
2015-01-14,16:44,,M,1987.0,28.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,17:28,,M,1993.0,22.0,Black,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-01-14,18:50,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,19:30,,F,1954.0,61.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,20:09,,F,1977.0,38.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-14,20:28,,M,1976.0,39.0,Black,Speeding,Speeding,True,"Probable Cause,Protective Frisk",Citation,False,0-15 Min,False
2015-01-14,23:25,,,,,,,,False,,,,,False
2015-01-15,00:13,,M,1971.0,44.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-15,01:07,,M,1990.0,25.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,01:19,,M,1984.0,31.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-15,07:47,,M,1974.0,41.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,08:04,,M,1980.0,35.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,30+ Min,False
2015-01-15,08:35,,,,,,,,False,,,,,False
2015-01-15,08:38,,M,1975.0,40.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,08:53,,,,,,,,False,,,,,False
2015-01-15,09:01,,,,,,,,False,,,,,False
2015-01-15,09:09,,M,1994.0,21.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,30+ Min,False
2015-01-15,09:13,,,,,,,,False,,,,,False
2015-01-15,09:34,,M,1965.0,50.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-15,09:41,,F,1990.0,25.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,09:56,,M,1988.0,27.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-01-15,09:57,,M,1987.0,28.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-01-15,10:20,,,,,,,,False,,,,,False
2015-01-15,10:21,,M,1988.0,27.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-15,10:24,,M,1989.0,26.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-15,10:27,,,,,,,,False,,,,,False
2015-01-15,10:50,,M,1969.0,46.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,11:07,,M,1987.0,28.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,11:34,,F,1983.0,32.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,11:57,,M,1969.0,46.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-15,12:53,,M,1964.0,51.0,Asian,Equipment/Inspection Violation,Equipment,True,Probable Cause,Citation,False,30+ Min,True
2015-01-15,13:57,,M,1982.0,33.0,Hispanic,Equipment/Inspection Violation,Equipment,True,Incident to Arrest,Citation,False,0-15 Min,False
2015-01-15,14:12,,F,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-15,14:19,,M,1992.0,23.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,15:42,,M,1994.0,21.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-15,17:01,,M,1975.0,40.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-15,22:04,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,22:19,,M,1980.0,35.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,23:14,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-15,23:26,,M,1990.0,25.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-15,23:46,,M,1962.0,53.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-16,01:28,,M,1992.0,23.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-16,01:48,,M,1978.0,37.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,06:25,,M,1967.0,48.0,Black,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-01-16,06:42,,M,1989.0,26.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-01-16,07:27,,M,1960.0,55.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-16,07:35,,F,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,07:43,,F,1981.0,34.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-01-16,08:52,,F,1980.0,35.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-16,10:17,,M,1978.0,37.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,10:26,,M,1994.0,21.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-16,10:36,,F,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,10:38,,M,1971.0,44.0,Hispanic,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-01-16,10:39,,M,1994.0,21.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-16,10:40,,M,1987.0,28.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-16,10:51,,M,1994.0,21.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-16,11:23,,M,1952.0,63.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-16,11:41,,F,1954.0,61.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-16,12:54,,M,1982.0,33.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-16,13:53,,M,1974.0,41.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-16,13:54,,M,1988.0,27.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-01-16,13:54,,M,1978.0,37.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-16,14:46,,F,1990.0,25.0,Hispanic,Speeding,Speeding,False,,Citation,False,30+ Min,False
2015-01-16,15:26,,M,1984.0,31.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-16,15:54,,M,1981.0,34.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-16,17:43,,M,1985.0,30.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-01-16,19:56,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,20:00,,M,1987.0,28.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-16,20:09,,M,1985.0,30.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-16,20:42,,M,1958.0,57.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,21:28,,M,1975.0,40.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,22:54,,M,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,23:13,,F,1970.0,45.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-16,23:14,,M,1981.0,34.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-16,23:59,,M,1993.0,22.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-17,00:41,,F,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,00:48,,M,1988.0,27.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,01:00,,M,1988.0,27.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-17,01:36,,M,1990.0,25.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,02:51,,M,1979.0,36.0,Black,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-17,06:57,,M,1970.0,45.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-17,06:59,,M,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,07:30,,,,,,,,False,,,,,False
2015-01-17,08:03,,M,1975.0,40.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-17,08:42,,F,1972.0,43.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,08:43,,M,1988.0,27.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-01-17,09:19,,F,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,09:20,,M,1984.0,31.0,White,Speeding,Speeding,True,Probable Cause,Citation,False,30+ Min,True
2015-01-17,09:20,,,,,,,,False,,,,,False
2015-01-17,09:23,,F,1966.0,49.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-17,10:13,,F,1978.0,37.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,10:32,,M,1997.0,18.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,10:40,,M,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,10:56,,F,1952.0,63.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,11:07,,M,1953.0,62.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,11:20,,M,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,11:30,,F,1991.0,24.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,11:30,,M,1989.0,26.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-17,11:52,,F,1961.0,54.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-01-17,12:04,,M,1985.0,30.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-17,12:31,,M,1972.0,43.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,13:00,,M,1964.0,51.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-01-17,13:03,,M,1990.0,25.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-01-17,14:00,,F,1985.0,30.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-17,14:29,,M,1987.0,28.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-01-17,14:31,,M,1967.0,48.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-01-17,14:46,,M,1978.0,37.0,Hispanic,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-01-17,15:32,,F,1993.0,22.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
